label,,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,fdr
LMH,132,HP,HP:0005368,Abnormality of humoral immunity,0.0008085802055686419,True,"An abnormality of the humoral immune system, which comprises antibodies produced by B cells as well as the complement system.",319,23,10,4962,0.43478260869565216,0.03134796238244514,query_1,['HP:0010978'],"['B2M', 'C3', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3', 'IGLL1']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",0.0014651716506920503
LMH,133,REAC,REAC:R-HSA-9664422,FCGR3A-mediated phagocytosis,0.0008644467906482699,True,FCGR3A-mediated phagocytosis,113,38,6,10835,0.15789473684210525,0.05309734513274336,query_1,['REAC:R-HSA-9664417'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0015318505628399489
LMH,134,REAC,REAC:R-HSA-9664417,Leishmania phagocytosis,0.0008644467906482699,True,Leishmania phagocytosis,113,38,6,10835,0.15789473684210525,0.05309734513274336,query_1,['REAC:R-HSA-9664407'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0015318505628399489
LMH,135,REAC,REAC:R-HSA-9664407,Parasite infection,0.0008644467906482699,True,Parasite infection,113,38,6,10835,0.15789473684210525,0.05309734513274336,query_1,['REAC:R-HSA-9658195'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0015318505628399489
LMH,136,HP,HP:0005575,Hemolytic-uremic syndrome,0.00087956127095993,True,"A thrombotic microangiopathy with presence of non-immune, intravascular hemolytic anemia, thrombocytopenia and acute kidney injury. A vicious cycle of complement activation, endothelial cell damage, platelet activation, and thrombosis is the hallmark of the disease.",16,23,4,4962,0.17391304347826086,0.25,query_1,['HP:0012211'],"['C3', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP']]",0.001547257418257979
LMH,137,HP,HP:0001919,Acute kidney injury,0.000997868079123871,True,"Sudden loss of renal function, as manifested by decreased urine production, and a rise in serum creatinine or blood urea nitrogen concentration (azotemia).",39,23,5,4962,0.21739130434782608,0.1282051282051282,query_1,['HP:0000083'],"['C3', 'CFB', 'CFH', 'CFHR3', 'SAA1']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",0.0017426536744119777
LMH,138,REAC,REAC:R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.0010074940687125112,True,Regulation of actin dynamics for phagocytic cup formation,116,38,6,10835,0.15789473684210525,0.05172413793103448,query_1,['REAC:R-HSA-2029480'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.001746806263019534
LMH,139,HP,HP:0005416,Decreased circulating complement factor B concentration,0.0012357564040972268,True,Concentration of the complement component factor B in the blood circulation below the lower limit of normal.,5,23,3,4962,0.13043478260869565,0.6,query_1,['HP:0004431'],"['CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP']]",0.0021121793857264656
LMH,140,HP,HP:0400008,Menometrorrhagia,0.0012357564040972268,True,Prolonged/excessive menses and bleeding at irregular intervals.,5,23,3,4962,0.13043478260869565,0.6,query_1,['HP:0000140'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.0021121793857264656
LMH,141,REAC,REAC:R-HSA-166786,Creation of C4 and C2 activators,0.0013085956474920882,True,Creation of C4 and C2 activators,68,38,5,10835,0.13157894736842105,0.07352941176470588,query_1,['REAC:R-HSA-166663'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.002220926415814037
LMH,142,WP,WP:WP15,Selenium micronutrient network,0.0013579596756379943,True,Selenium micronutrient network,86,30,5,8625,0.16666666666666666,0.05813953488372093,query_1,['WP:000000'],"['FGA', 'FGB', 'FGG', 'SAA1', 'SAA4']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",0.0022885893834178783
LMH,143,REAC,REAC:R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,0.0014072461926840168,True,Role of LAT2/NTAL/LAB on calcium mobilization,69,38,5,10835,0.13157894736842105,0.07246376811594203,query_1,['REAC:R-HSA-2454202'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0023551828641447782
LMH,144,REAC,REAC:R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0014856803962776672,True,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),124,38,6,10835,0.15789473684210525,0.04838709677419355,query_1,['REAC:R-HSA-392499'],"['C3', 'CP', 'CST3', 'FGA', 'FGG', 'SERPINA1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0024693032793304676
LMH,145,GO:BP,GO:0009611,response to wounding,0.001741976634192116,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism."" [GOC:go_curators]",548,41,9,21010,0.21951219512195122,0.016423357664233577,query_1,['GO:0006950'],"['ANXA6', 'CD44', 'FGA', 'FGB', 'FGG', 'LRG1', 'SAA1', 'SERPINA1', 'VWF']","[['IBA'], ['IMP'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'IEA'], ['NAS'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA']]",0.0028754545810979453
LMH,146,WP,WP:WP4136,Fibrin complement receptor 3 signaling pathway,0.0017669518684310548,True,Fibrin complement receptor 3 signaling pathway,43,30,4,8625,0.13333333333333333,0.09302325581395349,query_1,['WP:000000'],"['FGA', 'FGB', 'FGG', 'LBP']","[['WP'], ['WP'], ['WP'], ['WP']]",0.0028968394577679195
LMH,147,GO:BP,GO:0045730,respiratory burst,0.0019536913851673737,True,"""A phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."" [ISBN:0198506732]",39,41,4,21010,0.0975609756097561,0.10256410256410256,query_1,['GO:0008152'],"['IGHA1', 'IGHA2', 'JCHAIN', 'LBP']","[['IDA'], ['IDA'], ['IDA'], ['ISS', 'IEA']]",0.0031813488096306556
LMH,148,REAC,REAC:R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,0.0021344123198039295,True,Anti-inflammatory response favouring Leishmania parasite infection,132,38,6,10835,0.15789473684210525,0.045454545454545456,query_1,['REAC:R-HSA-9664433'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0034292891271516467
LMH,149,REAC,REAC:R-HSA-9664433,Leishmania parasite growth and survival,0.0021344123198039295,True,Leishmania parasite growth and survival,132,38,6,10835,0.15789473684210525,0.045454545454545456,query_1,['REAC:R-HSA-9658195'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0034292891271516467
LMH,150,REAC,REAC:R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,0.0022734836995529513,True,Signaling by high-kinase activity BRAF mutants,35,38,4,10835,0.10526315789473684,0.11428571428571428,query_1,['REAC:R-HSA-6802957'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0036054107855961154
LMH,151,GO:CC,GO:0071756,pentameric IgM immunoglobulin complex,0.0022889122414780317,True,"""A circulating form of IgM consisting of a pentamer of IgM core units with a single J chain polypeptide."" [GOC:add, ISBN:0781765196, PMID:20176268]",3,41,2,22090,0.04878048780487805,0.6666666666666666,query_1,['GO:0071754'],"['IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA', 'IBA']]",0.0036054107855961154
LMH,152,GO:CC,GO:0071754,"IgM immunoglobulin complex, circulating",0.0022889122414780317,True,"""A polymer of five or six IgM core units each composed of two identical immunoglobulin heavy chains of the IgM isotype and two identical immunoglobulin light chains, held together by disulfide bonds; the individual IgM core units are held together via disulfide bonds with a single J chain polypeptide acting as a bridge between two of the polymeric units. Circulating IgM is present in the extracellular space, in mucosal areas or other tissues, or in the blood or lymph."" [GOC:add, ISBN:0781765196, PMID:20176268]",3,41,2,22090,0.04878048780487805,0.6666666666666666,query_1,"['GO:0042571', 'GO:0071753']","['IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA', 'IBA']]",0.0036054107855961154
LMH,153,GO:CC,GO:0062023,collagen-containing extracellular matrix,0.0024600235297041854,True,"""An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells."" [GOC:BHF, GOC:rph, PMID:21123617]",419,41,7,22090,0.17073170731707318,0.016706443914081145,query_1,['GO:0031012'],"['ANXA6', 'FGA', 'FGB', 'FGG', 'LGALS3BP', 'SERPINA1', 'VWF']","[['HDA'], ['HDA'], ['HDA', 'IBA'], ['HDA', 'IBA'], ['HDA'], ['HDA'], ['IDA', 'HDA']]",0.0037823761637092623
LMH,154,HP,HP:0003216,Generalized amyloid deposition,0.002464037583827196,True,A diffuse form of amyloidosis.,6,23,3,4962,0.13043478260869565,0.5,query_1,['HP:0011034'],"['B2M', 'CST3', 'FGA']","[['HP'], ['HP'], ['HP']]",0.0037823761637092623
LMH,155,HP,HP:0100310,Epidural hemorrhage,0.002464037583827196,True,Hemorrhage occurring between the dura mater and the skull.,6,23,3,4962,0.13043478260869565,0.5,query_1,['HP:0002170'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.0037823761637092623
LMH,156,HP,HP:0005381,Recurrent meningococcal disease,0.002464037583827196,True,"Recurrent infections by Neisseria meningitidis (one of the most common causes of bacterial meningitis), which is also known as meningococcus.",6,23,3,4962,0.13043478260869565,0.5,query_1,['HP:0005430'],"['C5', 'C6', 'CFB']","[['HP'], ['HP'], ['HP']]",0.0037823761637092623
LMH,157,TF,TF:M04338,Factor: HNF1B; motif: NRTTAATNATTAACN,0.0025073095221149083,True,Factor: HNF1B; motif: NRTTAATNATTAACN,503,33,8,20011,0.24242424242424243,0.015904572564612324,query_1,['TF:M00000'],"['C4BPA', 'C5', 'CFHR3', 'CP', 'FGA', 'FGB', 'LRG1', 'SAA4']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]",0.0038244404736056514
LMH,158,GO:CC,GO:0009897,external side of plasma membrane,0.00278054917486209,True,"""The leaflet of the plasma membrane that faces away from the cytoplasm and any proteins embedded or anchored in it or attached to its surface."" [GOC:dos, GOC:tb]",427,41,7,22090,0.17073170731707318,0.01639344262295082,query_1,"['GO:0005886', 'GO:0009986', 'GO:0098552']","['B2M', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHV1-24', 'IGLL1']","[['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IBA'], ['IBA']]",0.00421454308894191
LMH,159,HP,HP:0006298,Prolonged bleeding after dental extraction,0.0028483135909589453,True,Prolonged bleeding post dental extraction sufficient to require medical intervention.,21,23,4,4962,0.17391304347826086,0.19047619047619047,query_1,['HP:0011890'],"['FGA', 'FGB', 'FGG', 'VWF']","[['HP'], ['HP'], ['HP'], ['HP']]",0.0042636246920565585
LMH,160,HP,HP:0003138,Increased blood urea nitrogen,0.0028483135909589453,True,An increased amount of nitrogen in the form of urea in the blood.,21,23,4,4962,0.17391304347826086,0.19047619047619047,query_1,"['HP:0002157', 'HP:0031970']","['C3', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP']]",0.0042636246920565585
LMH,161,REAC,REAC:R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,0.002996822453762171,True,Fcgamma receptor (FCGR) dependent phagocytosis,140,38,6,10835,0.15789473684210525,0.04285714285714286,query_1,['REAC:R-HSA-168249'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0044077357887170425
LMH,162,REAC,REAC:R-HSA-9658195,Leishmania infection,0.002999455059541888,True,Leishmania infection,215,38,7,10835,0.18421052631578946,0.03255813953488372,query_1,['REAC:R-HSA-9824443'],"['C3', 'FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0044077357887170425
LMH,163,REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,0.002999455059541888,True,Parasitic Infection Pathways,215,38,7,10835,0.18421052631578946,0.03255813953488372,query_1,['REAC:R-HSA-5663205'],"['C3', 'FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0044077357887170425
LMH,164,REAC,REAC:R-HSA-76009,Platelet Aggregation (Plug Formation),0.0031810013371997067,True,Platelet Aggregation (Plug Formation),38,38,4,10835,0.10526315789473684,0.10526315789473684,query_1,['REAC:R-HSA-76002'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0046461898319098745
LMH,165,WP,WP:WP4493,Cells and molecules involved in local acute inflammatory response ,0.0033055775945251787,True,Cells and molecules involved in local acute inflammatory response ,17,30,3,8625,0.1,0.17647058823529413,query_1,['WP:000000'],"['C3', 'C5', 'C6']","[['WP'], ['WP'], ['WP']]",0.004799061447473302
LMH,166,REAC,REAC:R-HSA-2871796,FCERI mediated MAPK activation,0.003508412447608877,True,FCERI mediated MAPK activation,83,38,5,10835,0.13157894736842105,0.060240963855421686,query_1,['REAC:R-HSA-2454202'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.005012306382523285
LMH,167,REAC,REAC:R-HSA-2871809,FCERI mediated Ca+2 mobilization,0.003508412447608877,True,FCERI mediated Ca+2 mobilization,83,38,5,10835,0.13157894736842105,0.060240963855421686,query_1,['REAC:R-HSA-2454202'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.005012306382523285
LMH,168,REAC,REAC:R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),0.003535651805099413,True,Formation of Fibrin Clot (Clotting Cascade),39,38,4,10835,0.10526315789473684,0.10256410256410256,query_1,['REAC:R-HSA-109582'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.005012306382523285
LMH,169,REAC,REAC:R-HSA-5674135,MAP2K and MAPK activation,0.003535651805099413,True,MAP2K and MAPK activation,39,38,4,10835,0.10526315789473684,0.10256410256410256,query_1,['REAC:R-HSA-5673001'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.005012306382523285
LMH,170,REAC,REAC:R-HSA-216083,Integrin cell surface interactions,0.0037209881908590904,True,Integrin cell surface interactions,84,38,5,10835,0.13157894736842105,0.05952380952380952,query_1,['REAC:R-HSA-1474244'],"['CD44', 'FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.005213710197657213
LMH,171,REAC,REAC:R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0037209881908590904,True,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,84,38,5,10835,0.13157894736842105,0.05952380952380952,query_1,['REAC:R-HSA-983705'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.005213710197657213
LMH,172,REAC,REAC:R-HSA-9656223,Signaling by RAF1 mutants,0.0039186464972845985,True,Signaling by RAF1 mutants,40,38,4,10835,0.10526315789473684,0.1,query_1,['REAC:R-HSA-6802957'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0054589237332114925
LMH,173,GO:MF,GO:0019865,immunoglobulin binding,0.004064462378272331,True,"""Binding to an immunoglobulin."" [GOC:ma]",22,39,3,20139,0.07692307692307693,0.13636363636363635,query_1,['GO:0044877'],"['FCGR3A', 'JCHAIN', 'VWF']","[['IEA'], ['IMP', 'IEA'], ['IDA']]",0.005629513983699033
LMH,174,HP,HP:0031970,Abnormal blood urea nitrogen concentration,0.004188354516717968,True,Any deviation from the normal concentration of urea nitrogen in the blood.,23,23,4,4962,0.17391304347826086,0.17391304347826086,query_1,['HP:0004364'],"['C3', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP']]",0.005767962505880173
LMH,175,HP,HP:0005430,Recurrent Neisserial infections,0.004299024237322088,True,"Recurrent infections by bacteria of the genus Neisseria, including N. meningitidis (one of the most common causes of bacterial meningitis).",7,23,3,4962,0.13043478260869565,0.42857142857142855,query_1,['HP:0005420'],"['C5', 'C6', 'CFB']","[['HP'], ['HP'], ['HP']]",0.005886732052242177
LMH,176,HPA,HPA:0271153,kidney; proximal tubules (microvilli)[High],0.004351687761061045,True,kidney; proximal tubules (microvilli)[High],94,21,4,11006,0.19047619047619047,0.0425531914893617,query_1,['HPA:0271152'],"['B2M', 'C6', 'CST3', 'FGG']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported']]",0.005925179380879727
LMH,177,GO:CC,GO:0031410,cytoplasmic vesicle,0.004435559785671763,True,"""A vesicle found in the cytoplasm of a cell."" [GOC:ai, GOC:mah, GOC:vesicles]",2476,41,15,22090,0.36585365853658536,0.006058158319870759,query_1,"['GO:0005737', 'GO:0097708']","['ANXA6', 'B2M', 'C3', 'CD44', 'CST3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'LGALS3BP', 'LRG1', 'SAA1', 'SERPINA1', 'VWF']","[['IDA', 'IEA'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS', 'NAS']]",0.006005448923297163
LMH,178,GO:CC,GO:0097708,intracellular vesicle,0.004544519580924076,True,"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]",2481,41,15,22090,0.36585365853658536,0.006045949214026602,query_1,"['GO:0031982', 'GO:0043231']","['ANXA6', 'B2M', 'C3', 'CD44', 'CST3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'LGALS3BP', 'LRG1', 'SAA1', 'SERPINA1', 'VWF']","[['IDA', 'IEA'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS', 'NAS']]",0.006118598988841911
LMH,179,GO:CC,GO:0071753,IgM immunoglobulin complex,0.004572436492091578,True,"""A protein complex composed of two identical immunoglobulin heavy chains of the IgM isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and in its circulating form complexed with J chain in polymeric forms. An IgM immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."" [GOC:add, ISBN:0781765196, PMID:20176268]",4,41,2,22090,0.04878048780487805,0.5,query_1,['GO:0019814'],"['IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA', 'IBA']]",0.006121984414411501
LMH,180,GO:MF,GO:0005102,signaling receptor binding,0.005938161840456542,True,"""Binding to one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."" [GOC:bf, GOC:ceb, ISBN:0198506732]",1484,39,12,20139,0.3076923076923077,0.008086253369272238,query_1,['GO:0005515'],"['C3', 'C5', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'JCHAIN', 'LBP', 'LRG1', 'SAA1', 'VWF']","[['IDA', 'TAS'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IPI', 'IBA', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IPI', 'IEA'], ['IDA'], ['IPI']]",0.007906613279281915
LMH,181,REAC,REAC:R-HSA-6802949,Signaling by RAS mutants,0.006308921978248412,True,Signaling by RAS mutants,45,38,4,10835,0.10526315789473684,0.08888888888888889,query_1,['REAC:R-HSA-6802957'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.008218649712204687
LMH,182,REAC,REAC:R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.006308921978248412,True,Signaling by moderate kinase activity BRAF mutants,45,38,4,10835,0.10526315789473684,0.08888888888888889,query_1,['REAC:R-HSA-6802957'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.008218649712204687
LMH,183,REAC,REAC:R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.006308921978248412,True,Paradoxical activation of RAF signaling by kinase inactive BRAF,45,38,4,10835,0.10526315789473684,0.08888888888888889,query_1,['REAC:R-HSA-6802957'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.008218649712204687
LMH,184,REAC,REAC:R-HSA-9649948,Signaling downstream of RAS mutants,0.006308921978248412,True,Signaling downstream of RAS mutants,45,38,4,10835,0.10526315789473684,0.08888888888888889,query_1,['REAC:R-HSA-6802949'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.008218649712204687
LMH,185,GO:MF,GO:0004866,endopeptidase inhibitor activity,0.00643880497831574,True,"""Binds to and stops, prevents or reduces the activity of an endopeptidase."" [GOC:jl]",165,39,5,20139,0.1282051282051282,0.030303030303030304,query_1,"['GO:0030414', 'GO:0061135']","['C3', 'C5', 'CST3', 'ITIH3', 'SERPINA1']","[['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA']]",0.008342752686957491
LMH,186,HP,HP:0011884,Abnormal umbilical stump bleeding,0.006857636303718896,True,Abnormal bleeding of the umbilical stump following separation of the cord at approximately 7-10 days after birth.,8,23,3,4962,0.13043478260869565,0.375,query_1,['HP:0001892'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.00883791630586232
LMH,187,GO:BP,GO:0072378,"blood coagulation, fibrin clot formation",0.007590107305823322,True,"""A protein activation cascade that contributes to blood coagulation and consists of the cascade of enzymatic reactions initiated by physical damage to the wall of a blood vessel, leading to the formation of a formation of a fibrin clot at the site of the injury. The process also includes numerous positive and negative regulatory events."" [GOC:add, GOC:mah, GOC:pde]",16,41,3,21010,0.07317073170731707,0.1875,query_1,"['GO:0007596', 'GO:0072376']","['FGA', 'FGB', 'FGG']","[['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP']]",0.009705999684668018
LMH,188,GO:CC,GO:0044217,other organism part,0.00761175908880604,True,"""Any constituent part of a secondary organism with which the first organism is interacting."" [GOC:jl]",5,41,2,22090,0.04878048780487805,0.4,query_1,['GO:0110165'],"['C9', 'CFH']","[['IEA'], ['IDA']]",0.009705999684668018
LMH,189,GO:MF,GO:0030414,peptidase inhibitor activity,0.007867499231737069,True,"""Binds to and stops, prevents or reduces the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds."" [GOC:jl]",172,39,5,20139,0.1282051282051282,0.029069767441860465,query_1,"['GO:0004857', 'GO:0061134']","['C3', 'C5', 'CST3', 'ITIH3', 'SERPINA1']","[['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA']]",0.009979301657098072
LMH,190,REAC,REAC:R-HSA-5653656,Vesicle-mediated transport,0.00842373445151462,True,Vesicle-mediated transport,718,38,11,10835,0.2894736842105263,0.01532033426183844,query_1,['REAC:0000000'],"['HP', 'IGHA1', 'IGHA2', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51', 'JCHAIN', 'SAA1', 'SERPINA1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.010628900538298552
LMH,191,GO:BP,GO:0007596,blood coagulation,0.00951716276315562,True,"""The sequential process in which the multiple coagulation factors of the blood interact, ultimately resulting in the formation of an insoluble fibrin clot; it may be divided into three stages: stage 1, the formation of intrinsic and extrinsic prothrombin converting principle; stage 2, the formation of thrombin; stage 3, the formation of stable fibrin polymers."" [http://www.graylab.ac.uk/omd/, ISBN:0198506732]",226,41,6,21010,0.14634146341463414,0.02654867256637168,query_1,"['GO:0007599', 'GO:0042060', 'GO:0050817']","['FGA', 'FGB', 'FGG', 'SAA1', 'SERPINA1', 'VWF']","[['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['NAS'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA']]",0.011923276873056811
LMH,192,REAC,REAC:R-HSA-5602498,MyD88 deficiency (TLR2/4),0.009548516334024749,True,MyD88 deficiency (TLR2/4),17,38,3,10835,0.07894736842105263,0.17647058823529413,query_1,['REAC:R-HSA-5602358'],"['FGA', 'FGB', 'FGG']","[['REAC'], ['REAC'], ['REAC']]",0.011923276873056811
