,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
155,GO:BP,GO:0051604,protein maturation,7.497622052808857e-08,True,"""Any process leading to the attainment of the full functional capacity of a protein."" [GOC:ai]",543,225,27,21010,0.12,0.049723756906077346,query_1,"['GO:0010467', 'GO:0019538']","['FGG', 'CD5L', 'FGB', 'APCS', 'FGA', 'APOH', 'CLU', 'SERPINF2', 'GSN', 'F9', 'CPB2', 'KLKB1', 'CLEC3B', 'FBLN1', 'CPN1', 'F12', 'COMP', 'F11', 'BCHE', 'MASP1', 'HGFAC', 'F13A1', 'B2M', 'C1RL', 'F13B', 'GP1BA', 'QSOX1']","[['IDA', 'IMP'], ['IBA'], ['IDA', 'IBA'], ['TAS'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IDA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IBA'], ['IEA'], ['IDA', 'TAS'], ['ISS'], ['IDA'], ['IBA'], ['IDA', 'IBA', 'IC'], ['IEA'], ['IDA'], ['TAS'], ['IBA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA'], ['IDA'], ['IPI', 'NAS'], ['IBA']]"
156,REAC,REAC:R-HSA-6806667,Metabolism of fat-soluble vitamins,7.76659465187195e-08,True,Metabolism of fat-soluble vitamins,48,174,11,10835,0.06321839080459771,0.22916666666666666,query_1,['REAC:R-HSA-196854'],"['APOA1', 'APOC3', 'APOC2', 'RBP4', 'APOA2', 'APOA4', 'APOE', 'APOB', 'APOM', 'TTR', 'HSPG2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
157,GO:BP,GO:0033700,phospholipid efflux,9.871378990892311e-08,True,"""The directed movement of a phospholipid out of a cell or organelle."" [GOC:mah]",14,225,7,21010,0.03111111111111111,0.5,query_1,['GO:0015914'],"['APOA1', 'APOC3', 'APOC2', 'APOC1', 'APOA2', 'APOA4', 'APOE']","[['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA']]"
158,GO:BP,GO:0019538,protein metabolic process,1.932293422814816e-07,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",5373,225,102,21010,0.4533333333333333,0.018983807928531545,query_1,"['GO:0043170', 'GO:0044238', 'GO:1901564']","['HP', 'FGG', 'APOA1', 'APOC3', 'CD5L', 'VTN', 'APOC1', 'HPX', 'SERPINA1', 'APOD', 'A2M', 'LPA', 'FGB', 'APCS', 'FGA', 'C3', 'APOH', 'CFH', 'F2', 'APOA2', 'AHSG', 'HPR', 'SERPING1', 'KNG1', 'CFB', 'APOA4', 'APOE', 'NUP98', 'AMBP', 'SERPINA3', 'PLG', 'ITIH4', 'FN1', 'ITIH2', 'SERPINF1', 'CP', 'PRKDC', 'MAP2K7', 'ITIH1', 'APOB', 'C4BPA', 'SERPINC1', 'SERPINA6', 'CLU', 'APOM', 'SERPINF2', 'F10', 'HRG', 'AGT', 'SERPIND1', 'NNMT', 'C1R', 'CD44', 'ITIH3', 'GSN', 'F9', 'CPB2', 'C2', 'C1S', 'KLKB1', 'FCN3', 'LCAT', 'APOL1', 'KRT1', 'ECM1', 'GPLD1', 'SERPINA5', 'CLEC3B', 'CFI', 'SERPINA4', 'KRT10', 'FBLN1', 'CPN1', 'SERPINA7', 'ADARB1', 'MASP2', 'CST3', 'F12', 'COMP', 'F11', 'BCHE', 'MBL2', 'CNDP1', 'C4BPB', 'SERPINA10', 'MASP1', 'HGFAC', 'F13A1', 'B2M', 'CDH5', 'FETUB', 'C1RL', 'ADIPOQ', 'PROC', 'CFD', 'PI16', 'F13B', 'PCYOX1', 'TFRC', 'GP1BA', 'QSOX1', 'HABP2']","[['IEA'], ['IDA', 'IMP'], ['IDA', 'IEA'], ['IEA'], ['IBA'], ['IDA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IBA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['IDA', 'IMP'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'TAS'], ['IBA', 'IEA'], ['ISS'], ['IEA'], ['IBA', 'IEA'], ['IDA'], ['IDA'], ['IBA', 'IEA'], ['IBA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['TAS'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IMP'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['NAS', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IBA', 'NAS'], ['IMP'], ['IPI', 'NAS'], ['IBA'], ['IDA', 'IBA', 'IEA']]"
159,GO:BP,GO:0045807,positive regulation of endocytosis,2.640532818343205e-07,True,"""Any process that activates or increases the frequency, rate or extent of endocytosis."" [GOC:go_curators]",155,225,15,21010,0.06666666666666667,0.0967741935483871,query_1,"['GO:0006897', 'GO:0030100', 'GO:0051050', 'GO:0051130']","['APOA1', 'VTN', 'C4B', 'TF', 'C4A', 'C3', 'APOA2', 'AHSG', 'APOE', 'CLU', 'C2', 'FCN3', 'MBL2', 'B2M', 'CD14']","[['IDA'], ['IDA'], ['IGI'], ['IDA', 'IGI'], ['IGI'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IGI', 'ISS'], ['IMP'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IGI'], ['IEA']]"
160,GO:BP,GO:0052548,regulation of endopeptidase activity,3.0099218979359025e-07,True,"""Any process that modulates the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:ai, GOC:hjd]",308,225,20,21010,0.08888888888888889,0.06493506493506493,query_1,['GO:0052547'],"['VTN', 'SERPINA1', 'A2M', 'AHSG', 'SERPING1', 'KNG1', 'SERPINA3', 'SERPINF1', 'SERPINA6', 'SERPINF2', 'HRG', 'SERPIND1', 'CD44', 'GSN', 'SERPINA5', 'SERPINA4', 'SERPINA7', 'CST3', 'SERPINA10', 'FETUB']","[['IDA'], ['IBA'], ['IEA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IMP'], ['IMP'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['ISS', 'IBA', 'IEA']]"
161,GO:BP,GO:0006897,endocytosis,5.043320372037055e-07,True,"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]",725,225,30,21010,0.13333333333333333,0.041379310344827586,query_1,"['GO:0016192', 'GO:0098657']","['APOA1', 'APOC3', 'APOC2', 'CD5L', 'VTN', 'APOC1', 'C4B', 'TF', 'C4A', 'C3', 'APOA2', 'AHSG', 'APOE', 'SPG11', 'C4BPA', 'CLU', 'LBP', 'GSN', 'LGALS3BP', 'C2', 'FCN3', 'CFI', 'MBL2', 'C4BPB', 'PRG4', 'B2M', 'ADIPOQ', 'CD14', 'TFRC', 'HSPG2']","[['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IGI', 'TAS'], ['IDA', 'IGI'], ['IGI'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IDA', 'NAS'], ['IDA', 'TAS'], ['IEA'], ['IDA'], ['IGI', 'ISS'], ['ISS', 'IC'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IDA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IEA'], ['IGI'], ['IDA'], ['TAS', 'IEA'], ['IDA', 'IEA'], ['ISS']]"
162,REAC,REAC:R-HSA-8964058,HDL remodeling,5.475663097058937e-07,True,HDL remodeling,9,174,6,10835,0.034482758620689655,0.6666666666666666,query_1,['REAC:R-HSA-8963899'],"['ALB', 'APOA1', 'APOC3', 'APOC2', 'APOE', 'LCAT']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
163,GO:BP,GO:0030100,regulation of endocytosis,5.672944492812606e-07,True,"""Any process that modulates the frequency, rate or extent of endocytosis."" [GOC:go_curators]",285,225,19,21010,0.08444444444444445,0.06666666666666667,query_1,"['GO:0006897', 'GO:0051128', 'GO:0060627']","['APOA1', 'APOC3', 'APOC2', 'VTN', 'APOC1', 'C4B', 'TF', 'C4A', 'C3', 'APOA2', 'AHSG', 'APOE', 'CLU', 'C2', 'FCN3', 'MBL2', 'B2M', 'ADIPOQ', 'CD14']","[['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IGI'], ['IDA', 'IGI'], ['IGI'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IGI', 'ISS'], ['IMP'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IGI'], ['IDA'], ['IEA']]"
164,GO:BP,GO:0031640,killing of cells of another organism,6.863183975963902e-07,True,"""Any process in an organism that results in the killing of cells of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions."" [GOC:add]",93,225,12,21010,0.05333333333333334,0.12903225806451613,query_1,"['GO:0001906', 'GO:0141061']","['F2', 'C9', 'HRG', 'C8A', 'C8B', 'C7', 'C5', 'APOL1', 'C6', 'C8G', 'LYZ', 'MBL2']","[['IDA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
165,GO:BP,GO:0141061,disruption of cell in another organism,6.863183975963902e-07,True,"""The disruption of a cell of another organism, leading to damage or temporary subversion of that cell."" [GOC:pg]",93,225,12,21010,0.05333333333333334,0.12903225806451613,query_1,['GO:0141060'],"['F2', 'C9', 'HRG', 'C8A', 'C8B', 'C7', 'C5', 'APOL1', 'C6', 'C8G', 'LYZ', 'MBL2']","[['IDA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
166,GO:BP,GO:0051239,regulation of multicellular organismal process,7.273956794326665e-07,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",2968,225,68,21010,0.3022222222222222,0.022911051212938006,query_1,"['GO:0032501', 'GO:0050789']","['SAA1', 'HES7', 'ORM1', 'FGG', 'APOA1', 'APOC3', 'APOC2', 'VTN', 'APOC1', 'APOD', 'TF', 'LRG1', 'FGB', 'ORM2', 'APCS', 'FGA', 'C3', 'APOH', 'RBP4', 'F2', 'APOA2', 'AHSG', 'C1QC', 'SERPING1', 'KNG1', 'APOA4', 'ADGRB3', 'APOE', 'ANXA6', 'PLG', 'FN1', 'SERPINF1', 'PRKDC', 'SERPINC1', 'CLU', 'APOM', 'SERPINF2', 'LBP', 'LUM', 'HRG', 'AGT', 'PROS1', 'FCGR3A', 'CPB2', 'C5', 'KLKB1', 'LCAT', 'KRT1', 'ECM1', 'GPLD1', 'PGLYRP2', 'FBLN1', 'ATRN', 'CST3', 'F12', 'COMP', 'F11', 'PRDX2', 'B2M', 'CDH5', 'VASN', 'ADIPOQ', 'PROC', 'CD14', 'PI16', 'TFRC', 'GP1BA', 'HSPG2']","[['IDA', 'NAS'], ['IBA'], ['IDA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IC'], ['IDA', 'IBA', 'IC'], ['NAS', 'IC'], ['IDA', 'IBA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['ISS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IEA'], ['ISS', 'NAS', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IGI', 'ISS', 'TAS', 'NAS'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['NAS'], ['IDA', 'IBA', 'IEA'], ['IMP', 'ISS'], ['IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IMP', 'IGI'], ['IMP'], ['IDA', 'ISS', 'IEA'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'NAS'], ['TAS']]"
167,GO:BP,GO:0141060,disruption of anatomical structure in another organism,1.1311178439435616e-06,True,"""The disruption of an anatomical structure of another organism, leading to damage or temporary subversion of that structure."" [GOC:pg]",97,225,12,21010,0.05333333333333334,0.12371134020618557,query_1,['GO:0044419'],"['F2', 'C9', 'HRG', 'C8A', 'C8B', 'C7', 'C5', 'APOL1', 'C6', 'C8G', 'LYZ', 'MBL2']","[['IDA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
168,GO:BP,GO:0080134,regulation of response to stress,1.2303925334874785e-06,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1430,225,43,21010,0.19111111111111112,0.03006993006993007,query_1,"['GO:0006950', 'GO:0048583']","['SAA1', 'FGG', 'APOA1', 'VTN', 'HPX', 'A2M', 'FGB', 'APCS', 'FGA', 'C3', 'APOH', 'CFH', 'F2', 'AHSG', 'SERPING1', 'KNG1', 'APOE', 'AMBP', 'PLG', 'PRKDC', 'MAP2K7', 'SERPINC1', 'CLU', 'SERPINF2', 'LBP', 'HRG', 'AGT', 'PROS1', 'CD44', 'CPB2', 'KLKB1', 'FCN3', 'KRT1', 'PGLYRP2', 'F12', 'F11', 'MBL2', 'PRDX2', 'CDH5', 'ADIPOQ', 'PROC', 'CD14', 'GP1BA']","[['NAS'], ['IDA'], ['IDA'], ['NAS', 'IC'], ['IEA'], ['IDA'], ['IDA'], ['IC'], ['IDA', 'IBA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IC', 'IEA'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['NAS'], ['NAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IGI'], ['ISS', 'NAS', 'IEA'], ['IMP', 'IBA', 'TAS'], ['IDA', 'ISS', 'IEA'], ['IDA', 'TAS']]"
169,GO:BP,GO:0032374,regulation of cholesterol transport,2.236938525364799e-06,True,"""Any process that modulates the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",62,225,10,21010,0.044444444444444446,0.16129032258064516,query_1,"['GO:0030301', 'GO:0032371']","['APOA1', 'APOC3', 'APOC2', 'APOC1', 'APOA2', 'APOA4', 'APOE', 'PON1', 'PLTP', 'ADIPOQ']","[['IDA', 'IBA', 'IEA'], ['IMP'], ['IMP'], ['IDA', 'IBA', 'IC'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IDA'], ['IDA']]"
170,GO:BP,GO:0032371,regulation of sterol transport,2.236938525364799e-06,True,"""Any process that modulates the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",62,225,10,21010,0.044444444444444446,0.16129032258064516,query_1,"['GO:0015918', 'GO:0032368']","['APOA1', 'APOC3', 'APOC2', 'APOC1', 'APOA2', 'APOA4', 'APOE', 'PON1', 'PLTP', 'ADIPOQ']","[['IDA', 'IBA', 'IEA'], ['IMP'], ['IMP'], ['IDA', 'IBA', 'IC'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IDA'], ['IDA']]"
171,GO:BP,GO:0002920,regulation of humoral immune response,2.5686637251540995e-06,True,"""Any process that modulates the frequency, rate, or extent of a humoral immune response."" [GOC:add]",46,225,9,21010,0.04,0.1956521739130435,query_1,"['GO:0006959', 'GO:0050776']","['CD5L', 'HPX', 'A2M', 'C3', 'CFH', 'SERPING1', 'C4BPA', 'C4BPB', 'MASP1']","[['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA']]"
172,GO:BP,GO:1905952,regulation of lipid localization,4.55890974233611e-06,True,"""Any process that modulates the frequency, rate or extent of lipid localization."" [GO_REF:0000058, GOC:TermGenie, PMID:17564681]",161,225,14,21010,0.06222222222222222,0.08695652173913043,query_1,"['GO:0010876', 'GO:0032879']","['APOA1', 'APOC3', 'APOC2', 'APOC1', 'C3', 'APOA2', 'APOA4', 'APOE', 'PON1', 'APOB', 'AGT', 'APOC4', 'PLTP', 'ADIPOQ']","[['IDA', 'IBA', 'IEA'], ['IMP'], ['IMP'], ['IDA', 'IBA', 'IC'], ['IDA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IDA'], ['NAS'], ['IMP', 'IBA'], ['IDA'], ['IDA']]"
173,REAC,REAC:R-HSA-977225,Amyloid fiber formation,8.906157807654377e-06,True,Amyloid fiber formation,110,174,13,10835,0.07471264367816093,0.11818181818181818,query_1,['REAC:R-HSA-392499'],"['SAA1', 'APOA1', 'APCS', 'FGA', 'APOA4', 'APOE', 'GSN', 'TTR', 'LYZ', 'CST3', 'TGFBI', 'B2M', 'HSPG2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
174,GO:BP,GO:0006909,phagocytosis,1.2022400634025674e-05,True,"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]",236,225,16,21010,0.07111111111111111,0.06779661016949153,query_1,['GO:0006897'],"['APOA1', 'C4B', 'C4A', 'C3', 'APOA2', 'AHSG', 'SPG11', 'C4BPA', 'LBP', 'GSN', 'C2', 'FCN3', 'MBL2', 'C4BPB', 'ADIPOQ', 'CD14']","[['IDA'], ['IGI', 'TAS'], ['IGI'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IDA'], ['ISS', 'IC'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA'], ['TAS']]"
175,GO:BP,GO:1905920,positive regulation of CoA-transferase activity,1.531386203392744e-05,True,"""Any process that activates or increases the frequency, rate or extent of CoA-transferase activity."" [GO_REF:0000059, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:20164328]",8,225,5,21010,0.022222222222222223,0.625,query_1,"['GO:0051347', 'GO:1905918']","['APOA1', 'APOA2', 'APOA4', 'APOE', 'AGT']","[['IDA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['IDA']]"
176,GO:BP,GO:1905918,regulation of CoA-transferase activity,1.531386203392744e-05,True,"""Any process that modulates the frequency, rate or extent of CoA-transferase activity."" [GO_REF:0000059, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:20164328]",8,225,5,21010,0.022222222222222223,0.625,query_1,['GO:0051338'],"['APOA1', 'APOA2', 'APOA4', 'APOE', 'AGT']","[['IDA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['IDA']]"
177,GO:BP,GO:0060627,regulation of vesicle-mediated transport,2.2978063193051438e-05,True,"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]",522,225,23,21010,0.10222222222222223,0.044061302681992334,query_1,"['GO:0016192', 'GO:0050794', 'GO:0051049']","['STXBP5', 'FGG', 'APOA1', 'APOC3', 'APOC2', 'VTN', 'APOC1', 'C4B', 'TF', 'FGB', 'FGA', 'C4A', 'C3', 'APOA2', 'AHSG', 'APOE', 'CLU', 'C2', 'FCN3', 'MBL2', 'B2M', 'ADIPOQ', 'CD14']","[['ISS', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IGI'], ['IDA', 'IGI'], ['IDA'], ['IDA'], ['IGI'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IGI', 'ISS'], ['IMP'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IGI'], ['IDA'], ['IEA']]"
178,GO:BP,GO:0015850,organic hydroxy compound transport,2.5668904685385107e-05,True,"""The directed movement of an organic hydroxy compound (organic alcohol) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. An organic hydroxy compound is an organic compound having at least one hydroxy group attached to a carbon atom."" [GOC:ai]",284,225,17,21010,0.07555555555555556,0.05985915492957746,query_1,['GO:0071702'],"['APOA1', 'APOC3', 'APOC2', 'APOC1', 'RBP4', 'APOA2', 'APOA4', 'APOE', 'PON1', 'SPG11', 'APOB', 'CLU', 'APOM', 'AGT', 'LCAT', 'PLTP', 'ADIPOQ']","[['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IC'], ['IDA', 'IMP', 'IC'], ['IDA', 'IBA', 'IC'], ['IBA', 'IC', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['NAS'], ['IDA'], ['IDA', 'IEA'], ['IDA']]"
179,GO:BP,GO:0051919,positive regulation of fibrinolysis,2.6684984747702385e-05,True,"""Any process that activates, maintains or increases the frequency, rate or extent of fibrinolysis, an ongoing process that solubilizes fibrin, resulting in the removal of small blood clots."" [GOC:ai]",4,225,4,21010,0.017777777777777778,1.0,query_1,"['GO:0030195', 'GO:0042730', 'GO:0048518', 'GO:0051917']","['PLG', 'KLKB1', 'F12', 'F11']","[['IDA'], ['IDA'], ['IDA'], ['IDA']]"
180,GO:BP,GO:0090303,positive regulation of wound healing,3.0268765097977217e-05,True,"""Any process that increases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF]",60,225,9,21010,0.04,0.15,query_1,"['GO:0042060', 'GO:0061041', 'GO:1903036']","['VTN', 'APOH', 'F2', 'PLG', 'SERPINF2', 'HRG', 'CPB2', 'F12', 'PRDX2']","[['NAS', 'IC'], ['IDA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IDA'], ['IDA', 'IEA'], ['IBA'], ['IEA'], ['IDA'], ['IEA']]"
181,GO:BP,GO:0008228,opsonization,3.297170741193397e-05,True,"""The process in which a microorganism (or other particulate material) is rendered more susceptible to phagocytosis by coating with an opsonin, a blood serum protein such as a complement component or antibody."" [GOC:add, GOC:mah, ISBN:0198506732, ISBN:068340007X, ISBN:0781735149]",17,225,6,21010,0.02666666666666667,0.35294117647058826,query_1,"['GO:0002252', 'GO:0006910']","['C4B', 'C4BPA', 'LBP', 'FCN3', 'MBL2', 'C4BPB']","[['TAS'], ['IDA'], ['ISS', 'IC'], ['IDA'], ['IDA', 'TAS'], ['IDA']]"
182,REAC,REAC:R-HSA-216083,Integrin cell surface interactions,3.8727727053948354e-05,True,Integrin cell surface interactions,84,174,11,10835,0.06321839080459771,0.13095238095238096,query_1,['REAC:R-HSA-1474244'],"['FGG', 'VTN', 'FGB', 'FGA', 'FN1', 'LUM', 'CD44', 'VWF', 'COMP', 'ICAM2', 'HSPG2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
183,KEGG,KEGG:04936,Alcoholic liver disease,4.5875510111882216e-05,True,Alcoholic liver disease,142,112,12,8161,0.10714285714285714,0.08450704225352113,query_1,['KEGG:00000'],"['C4B', 'C4A', 'C3', 'C1QC', 'MAP2K7', 'LBP', 'C1QA', 'C1QB', 'C2', 'C5', 'ADIPOQ', 'CD14']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
